Vehicle_ID,Manufacturer,Model,Year,Battery_Type,Battery_Capacity_kWh,Range_km,Charging_Type,Charge_Time_hr,Price_USD,Color,Country_of_Manufacture,Safety_Rating,Units_Sold_2024,Warranty_Years,Cost_Per_Km,Estimated_Revenue
1626,Volvo,"C40 Recharge",2022,Calcium-ion,67.50,300,"Mobile Charging",11.20,76308.34,"Aurora Blue",Indonesia,3.0,5396,4,254.36,411759802.64
1627,Canoo,MPDV,2019,Lithium-titanate,67.80,161,"Level 1 Charging",4.00,105056.91,Purple,USA,4.0,12552,5,652.53,1318674334.32
1628,Pininfarina,Battista,2017,Calcium-ion,107.40,543,"Vehicle-to-Grid (V2G)",9.30,120083.26,Tan,Russia,5.0,14445,5,221.15,1734602690.70
1629,Opel,Corsa-e,2019,"Flow batteries",134.10,543,CHAdeMO,1.30,99063.36,Magenta,Vietnam,0.0,4828,3,182.44,478277902.08
1630,Mazda,"Mazda EV (upcoming models)",2022,Lead-acid,147.90,453,"Level 1 Charging",3.80,71386.67,Champagne,Singapore,4.0,1701,4,157.59,121428725.67
1631,Nissan,Leaf,2018,"Flow batteries",99.40,168,"DC Fast Charging (DCFC)",3.90,96660.07,Titanium,Sweden,3.0,1838,5,575.36,177661208.66
1632,Seat,Avenger,2020,Solid-state,113.30,302,"Vehicle-to-Load (V2L)",5.10,117581.26,White,Thailand,5.0,13970,3,389.34,1642610202.20
1633,Tesla,"Model S",2016,"Nickel-metal hydride",134.80,522,CHAdeMO,0.80,143897.80,Blue,"South Africa",5.0,6669,3,275.67,959654428.20
1634,Citroen,Ã«-C4,2021,Calcium-ion,78.70,395,"Plug-in Hydrogen Refueling",0.80,124798.03,"Pearl White","Saudi Arabia",5.0,6777,4,315.94,845756249.31
1635,Tesla,"Model X",2025,"Flow batteries",52.90,569,"Solar Charging",10.70,135204.97,"Gun Metal",Italy,4.0,18620,5,237.62,2517516541.40
1636,BMW,i3,2018,"Nickel-metal hydride",54.00,289,"DC Fast Charging (DCFC)",10.90,141663.41,Turquoise,"South Korea",4.0,12828,3,490.18,1817258223.48
1637,"Great Wall Motors","ORA Lightning Cat",2023,Lithium-titanate,109.80,462,"Level 2 Charging",6.70,35854.51,"Matte Black",Turkey,5.0,2232,3,77.61,80027266.32
1638,Mazda,MX-30,2019,"Lithium-iron phosphate",28.30,307,"Plug-in Hydrogen Refueling",10.80,70791.66,"Sky Blue",Switzerland,4.0,16877,5,230.59,1194750845.82
1639,Rivian,R1S,2019,Nickel-manganese-cobalt,61.60,358,"Level 2 Charging",2.80,104935.85,White,France,4.0,3604,4,293.12,378188803.40
1640,Canoo,Pickup,2023,Lithium-sulfur,24.70,592,"Level 2 Charging",2.30,85510.76,"Lime Green",France,5.0,6691,4,144.44,572152495.16
1641,Seat,Avenger,2021,Solid-state,33.90,364,"Plug-in Hydrogen Refueling",5.40,125859.98,Brown,Canada,4.0,14370,4,345.77,1808607912.60
1642,Jeep,"Grand Cherokee 4xe (PHEV)",2025,"Lithium-iron phosphate",40.80,133,"Vehicle-to-Load (V2L)",10.50,116330.06,Black,Mexico,4.0,17665,3,874.66,2054970509.90
1643,Jeep,"Wagoneer S",2021,Sodium-ion,77.20,176,"Overhead Pantograph Charging",3.30,144222.64,"Forest Green",Israel,4.0,4653,3,819.45,671067943.92
1644,Changan,Q05,2022,Sodium-ion,92.70,134,"Mobile Charging",6.70,62122.16,Brown,Vietnam,0.0,6632,3,463.60,411994165.12
1645,Ford,E-Transit,2018,"Nickel-metal hydride",137.10,336,NACS,6.00,76109.84,"Matte Blue","United Arab Emirates",0.0,12156,5,226.52,925191215.04
1646,Dacia,"Jogger Hybrid",2017,Sodium-ion,36.40,365,"Overhead Pantograph Charging",11.30,81176.29,"Forest Green",USA,3.0,17536,5,222.40,1423507421.44
1647,"Great Wall Motors","ORA Good Cat",2015,"Flow batteries",79.40,524,"Ultra-Fast Charging (350 kW+)",6.90,115802.95,"Pearl White","New Zealand",3.0,3960,5,221.00,458579682.00
1648,Mazda,MX-30,2020,"Nickel-metal hydride",110.10,346,"Plug-in Hydrogen Refueling",2.80,123627.93,Blue,USA,0.0,4638,5,357.31,573386339.34
1649,Toyota,bZ4X,2018,Lithium-sulfur,107.80,350,"Inductive (Wireless) Charging",10.70,145717.44,Teal,"New Zealand",3.0,13998,3,416.34,2039752725.12
1650,Skoda,"Elroq (upcoming)",2024,"Flow batteries",81.70,292,"Overhead Pantograph Charging",8.70,82140.30,"Navy Blue",Thailand,0.0,19968,5,281.30,1640177510.40
1651,Skoda,"Enyaq Coupe",2023,Calcium-ion,50.50,247,"Battery Swapping",0.70,103799.19,Turquoise,Sweden,4.0,11944,3,420.24,1239777525.36
1652,Opel,Mokka-e,2024,"Lithium-iron phosphate",144.40,193,CHAdeMO,10.10,99534.65,"Stealth Gray",Spain,4.0,9322,4,515.72,927862007.30
1653,Mini,"Mini Electric",2021,Lithium-ion,119.10,271,"Vehicle-to-Load (V2L)",9.60,100409.26,Green,Mexico,0.0,13007,5,370.51,1306023244.82
1654,Ford,"Explorer EV (Europe)",2015,Lithium-ion,85.50,168,"Plug-in Hydrogen Refueling",4.50,98618.47,"Electric Blue",Spain,3.0,7230,4,587.01,713011538.10
1655,Mazda,MX-30,2020,Nickel-manganese-cobalt,136.30,407,NACS,1.70,98454.60,"Aurora Blue",Singapore,5.0,16559,4,241.90,1630309721.40
1656,Acura,"ZDX (with GM Ultium)",2019,"Flow batteries",128.10,515,CHAdeMO,0.80,54920.21,Champagne,Italy,5.0,4652,4,106.64,255488816.92
1657,XPeng,X9,2020,Lithium-sulfur,131.60,403,NACS,11.90,89767.20,Gray,"Czech Republic",5.0,4628,3,222.75,415442601.60
1658,Maserati,"GranTurismo Folgore",2025,Lithium-ion,31.20,441,"Plug-in Hydrogen Refueling",9.60,68355.55,"Matte Blue",Germany,4.0,3753,4,155.00,256538379.15
1659,Genesis,"GV70 Electric",2015,Aluminum-ion,103.80,471,"Inductive (Wireless) Charging",11.90,68432.19,Tan,Switzerland,3.0,2929,3,145.29,200437884.51
1660,BMW,iX3,2015,Zinc-air,26.80,520,"Ultra-Fast Charging (350 kW+)",1.30,83204.07,Orange,USA,3.0,5684,5,160.01,472931933.88
1661,Genesis,"GV70 Electric",2020,Lithium-titanate,143.70,133,"Mobile Charging",6.80,143199.02,"Stealth Gray",Norway,4.0,7229,5,1076.68,1035185715.58
1662,Geely,"Geometry C",2021,Solid-state,51.50,313,"Plug-in Hydrogen Refueling",2.50,139942.80,Black,Turkey,5.0,14060,5,447.10,1967595768.00
1663,Audi,"Q4 e-tron",2024,Lithium-sulfur,121.40,557,"Battery Swapping",9.30,131616.50,Teal,Austria,3.0,11431,5,236.30,1504508211.50
1664,Lamborghini,"Revuelto (PHEV)",2025,Magnesium-ion,116.40,104,"Vehicle-to-Grid (V2G)",6.20,54336.36,"Candy Apple Red",Finland,3.0,10106,3,522.47,549123254.16
1665,Mini,"Mini Cooper SE",2024,"Lithium-iron phosphate",81.70,308,"Overhead Pantograph Charging",7.90,120896.17,Yellow,Thailand,5.0,16228,4,392.52,1961903046.76
1666,XPeng,G6,2025,Lead-acid,90.60,590,"Inductive (Wireless) Charging",5.20,58342.50,"Matte White","South Africa",0.0,12992,5,98.89,757985760.00
1667,Mercedes-Benz,"G-Class Electric (upcoming)",2021,"Nickel-metal hydride",97.00,194,"Vehicle-to-Grid (V2G)",5.50,83262.39,Titanium,Turkey,5.0,13011,3,429.19,1083326956.29
1668,XPeng,G9,2017,"Nickel-metal hydride",91.50,428,"Level 1 Charging",5.80,99693.62,"Forest Green",Hungary,4.0,15737,4,232.93,1568878497.94
1669,Ford,"Explorer EV (Europe)",2020,Zinc-air,128.70,294,"Solar Charging",0.80,130632.55,"Matte Gray",Argentina,0.0,2373,5,444.33,309991041.15
1670,Mazda,MX-30,2022,Solid-state,136.00,499,"Plug-in Hydrogen Refueling",4.30,96172.33,"Metallic Silver",Singapore,4.0,12991,4,192.73,1249374739.03
1671,"Faraday Future","FF 91",2023,Lead-acid,77.40,431,CCS,10.20,67004.38,Brown,Japan,3.0,19774,3,155.46,1324944610.12
1672,Honda,"Honda Prologue",2024,Lithium-titanate,103.00,367,"Vehicle-to-Home (V2H)",7.00,136679.23,Teal,Australia,0.0,4629,5,372.42,632688155.67
1673,"Lucid Motors","Lucid Air",2016,Solid-state,115.00,176,"Mobile Charging",7.80,37656.94,"Graphite Gray",Thailand,3.0,13156,5,213.96,495414702.64
1674,Genesis,"GV80 Electric",2017,"Nickel-metal hydride",41.10,535,"Inductive (Wireless) Charging",5.20,55298.47,Orange,"United Arab Emirates",0.0,16334,5,103.36,903245208.98
1675,"Lucid Motors","Lucid Air",2017,Magnesium-ion,54.00,188,"Plug-in Hydrogen Refueling",8.00,80816.94,Gold,Singapore,5.0,9446,3,429.88,763396815.24
1676,Seat,Avenger,2022,Aluminum-ion,121.60,147,"Battery Swapping",4.00,143524.45,"Gun Metal",Argentina,3.0,12465,5,976.36,1789032269.25
1677,Mahindra,XUV400,2020,"Flow batteries",59.50,581,"Overhead Pantograph Charging",3.00,69636.76,Red,Portugal,5.0,13724,4,119.86,955694894.24
1678,MG,"MG4 Electric",2025,Lithium-titanate,133.40,359,"Inductive (Wireless) Charging",9.50,97387.72,"Rose Gold",Austria,5.0,5243,4,271.27,510603815.96
1679,Mahindra,XUV400,2021,Nickel-cobalt-aluminum,127.90,365,"Mobile Charging",3.30,33515.82,"Lime Green",Australia,5.0,9526,3,91.82,319271701.32
1680,Mercedes-Benz,"EQS SUV",2024,Lead-acid,48.40,524,"Battery Swapping",4.00,134552.10,"Volcanic Yellow",Vietnam,4.0,779,5,256.78,104816085.90
1681,VinFast,"VF 8",2020,Magnesium-ion,27.70,469,"Level 2 Charging",7.40,93841.40,Cream,Australia,3.0,19775,3,200.09,1855713685.00
1682,Ferrari,"SF90 Stradale (PHEV)",2022,Nickel-manganese-cobalt,49.50,478,"Vehicle-to-Load (V2L)",10.90,131344.36,"Matte Blue",Hungary,3.0,7919,5,274.78,1040115986.84
1683,Nissan,Leaf,2021,"Nickel-metal hydride",63.60,279,CCS,4.60,111190.09,"Ice Silver",USA,5.0,3087,4,398.53,343243807.83
1684,Rivian,R1S,2018,Aluminum-ion,28.40,565,"Vehicle-to-Home (V2H)",7.40,122613.44,"Sky Blue",Austria,4.0,6163,3,217.01,755666630.72
1685,"Faraday Future","FF 91",2016,"Nickel-metal hydride",51.10,280,"Level 1 Charging",3.70,134272.47,Cream,Brazil,4.0,12461,3,479.54,1673169248.67
1686,"Faraday Future","FF 91",2016,Lithium-titanate,26.60,286,"Vehicle-to-Load (V2L)",3.10,53092.66,"Cosmic Purple",Brazil,4.0,1342,5,185.64,71250349.72
1687,Canoo,MPDV,2016,Zinc-air,50.20,148,"DC Fast Charging (DCFC)",6.00,138225.25,Magenta,Brazil,4.0,1024,4,933.95,141542656.00
1688,Volkswagen,ID.6,2017,Lead-acid,129.90,312,"Vehicle-to-Home (V2H)",2.80,83071.42,Beige,France,4.0,12273,4,266.25,1019535537.66
1689,Renault,"5 E-Tech",2021,Lithium-sulfur,134.80,188,"Vehicle-to-Grid (V2G)",0.80,60904.63,Orange,Turkey,5.0,1940,4,323.96,118154982.20
1690,Ferrari,"SF90 Stradale (PHEV)",2016,Zinc-air,128.20,223,"Level 1 Charging",9.60,58184.56,"Sapphire Blue",Ireland,3.0,10183,4,260.92,592493374.48
1691,Chevrolet,"Volt (PHEV)",2024,Calcium-ion,96.70,173,CHAdeMO,11.00,114467.86,Tan,Malaysia,3.0,9188,3,661.66,1051730697.68
1692,Canoo,MPDV,2023,Lead-acid,144.40,257,"Overhead Pantograph Charging",10.30,40854.18,Copper,Sweden,4.0,9757,4,158.97,398614234.26
1693,Chevrolet,"Bolt EUV",2023,"Nickel-metal hydride",122.10,221,CCS,3.30,45901.75,Turquoise,Argentina,3.0,10853,4,207.70,498171692.75
1694,Jeep,"Wrangler 4xe (PHEV)",2019,"Flow batteries",53.60,558,"DC Fast Charging (DCFC)",6.50,114869.76,"Ruby Red",Poland,3.0,1249,5,205.86,143472330.24
1695,Genesis,"GV70 Electric",2025,Zinc-air,82.90,160,CCS,4.20,78960.03,"Sky Blue",Israel,3.0,12773,4,493.50,1008556463.19
1696,"Faraday Future","FF 91",2022,"Lithium-iron phosphate",131.40,360,CCS,10.20,46950.55,"Sapphire Blue",UK,5.0,5099,3,130.42,239400854.45
1697,Kia,"Niro EV",2021,Zinc-air,137.00,502,"Mobile Charging",5.60,111527.69,Brown,"New Zealand",5.0,14785,4,222.17,1648936896.65
1698,Tesla,"Model Y",2025,Lithium-sulfur,65.00,404,"DC Fast Charging (DCFC)",4.80,53579.61,Gold,Portugal,3.0,12362,5,132.62,662351138.82
1699,"Faraday Future","FF 91",2023,Nickel-manganese-cobalt,92.10,117,"Inductive (Wireless) Charging",9.10,67161.43,Teal,"South Korea",4.0,1547,3,574.03,103898732.21
1700,Genesis,GV60,2019,Lithium-ion,98.60,468,"Inductive (Wireless) Charging",3.60,112181.29,"Sunset Orange",Brazil,3.0,13892,5,239.70,1558422480.68
1701,MG,"MG ZS EV",2015,Solid-state,135.50,525,CHAdeMO,5.60,38600.51,"Stealth Gray",Hungary,3.0,17874,4,73.52,689945515.74
1702,Mercedes-Benz,EQE,2015,Solid-state,50.60,436,NACS,4.70,58325.51,Silver,"United Arab Emirates",5.0,12672,5,133.77,739100862.72
1703,Jaguar,I-PACE,2018,Nickel-cobalt-aluminum,129.30,221,"DC Fast Charging (DCFC)",8.00,114169.65,"Forest Green",India,4.0,15928,4,516.60,1818494185.20
1704,"Great Wall Motors","ORA Good Cat",2015,Lithium-ion,23.00,166,"DC Fast Charging (DCFC)",3.50,116072.57,"Navy Blue","South Korea",4.0,18370,4,699.23,2132253110.90
1705,VinFast,"VF 6",2025,"Flow batteries",89.30,410,"Mobile Charging",1.70,56002.99,White,"South Africa",3.0,8677,5,136.59,485937944.23
1706,Subaru,Solterra,2019,Aluminum-ion,67.20,410,"Vehicle-to-Load (V2L)",2.10,77451.35,Pink,India,3.0,7743,4,188.91,599705803.05
1707,Geely,"Emgrand EV",2025,Magnesium-ion,35.10,486,"Vehicle-to-Grid (V2G)",9.10,131574.88,"Forest Green",Israel,4.0,14438,5,270.73,1899678117.44
1708,Volvo,"XC40 Recharge",2020,Sodium-ion,84.30,334,CCS,2.70,131528.08,"Matte Black","New Zealand",5.0,9459,5,393.80,1244124108.72
1709,NIO,ET7,2019,Lithium-sulfur,122.40,553,"Plug-in Hydrogen Refueling",2.50,80911.55,"Volcanic Yellow",Switzerland,4.0,13634,3,146.31,1103148072.70
1710,Skoda,"Enyaq Coupe",2017,"Flow batteries",107.20,291,NACS,3.90,57211.71,"Gun Metal",Thailand,4.0,8582,4,196.60,490990895.22
1711,Nissan,Ariya,2021,Sodium-ion,69.00,600,"Plug-in Hydrogen Refueling",7.30,138287.29,Black,Switzerland,3.0,9119,5,230.48,1261041797.51
1712,Volvo,EX90,2025,Zinc-air,139.70,216,"Plug-in Hydrogen Refueling",8.90,112811.43,Green,Brazil,5.0,19459,3,522.28,2195197616.37
1713,Mini,"Mini Aceman",2017,Nickel-manganese-cobalt,141.60,296,"Mobile Charging",7.40,63619.15,Silver,Spain,5.0,3086,3,214.93,196328696.90
1714,Maserati,"GranTurismo Folgore",2017,"Nickel-metal hydride",86.80,243,"Vehicle-to-Load (V2L)",1.90,53109.55,Green,"Saudi Arabia",4.0,1750,4,218.56,92941712.50
1715,Pininfarina,Battista,2023,Zinc-air,114.80,528,"Battery Swapping",10.10,87247.72,Copper,Israel,3.0,3488,4,165.24,304320047.36
1716,Jaguar,I-PACE,2019,Lead-acid,131.00,504,"Mobile Charging",11.90,72713.54,"Racing Red",France,3.0,14177,3,144.27,1030859856.58
1717,Mahindra,XUV400,2025,Magnesium-ion,109.00,590,"Mobile Charging",5.20,59190.48,Tan,Denmark,4.0,11547,4,100.32,683472472.56
1718,Canoo,"Lifestyle Vehicle",2021,Solid-state,74.40,256,"Vehicle-to-Grid (V2G)",3.00,139662.71,"Graphite Gray",China,5.0,19332,5,545.56,2699959509.72
1719,Jeep,"Wrangler 4xe (PHEV)",2021,Lead-acid,147.10,185,"Level 2 Charging",1.80,54861.78,Platinum,USA,5.0,5627,3,296.55,308707236.06
1720,NIO,ES6,2018,Nickel-cobalt-aluminum,139.70,510,"Ultra-Fast Charging (350 kW+)",1.40,103670.43,"Matte Black",Mexico,0.0,19728,3,203.28,2045210243.04
1721,Polestar,"Polestar 5 (upcoming)",2025,"Nickel-metal hydride",98.20,483,"Solar Charging",4.80,123182.99,"Graphite Gray",Austria,3.0,19585,5,255.04,2412538859.15
1722,Lamborghini,"Revuelto (PHEV)",2017,Nickel-manganese-cobalt,130.60,475,"Inductive (Wireless) Charging",7.40,48495.26,Purple,Mexico,0.0,19667,5,102.10,953756278.42
1723,Peugeot,e-2008,2020,Lead-acid,134.50,134,"Battery Swapping",10.10,134117.56,"Midnight Black",France,3.0,3981,5,1000.88,533922006.36
1724,Maserati,"GranTurismo Folgore",2018,Zinc-air,97.80,283,"Battery Swapping",1.60,54949.10,"Navy Blue","United Arab Emirates",3.0,19762,3,194.17,1085904114.20
1725,Tesla,"Model Y",2024,Nickel-cobalt-aluminum,87.80,477,"Mobile Charging",9.40,104611.49,"Ruby Red",Israel,5.0,17641,4,219.31,1845451295.09
1726,Volkswagen,ID.Buzz,2019,Aluminum-ion,114.80,387,NACS,8.60,85308.27,"Emerald Green",Denmark,3.0,6756,3,220.43,576342672.12
1727,GMC,"Hummer EV SUV",2018,Aluminum-ion,75.70,114,"Vehicle-to-Load (V2L)",8.50,44522.87,"Lime Green",Austria,3.0,5624,5,390.55,250396620.88
1728,Mercedes-Benz,EQA,2016,Lithium-titanate,100.20,550,"Ultra-Fast Charging (350 kW+)",9.80,37359.71,"Sky Blue",Belgium,3.0,3084,5,67.93,115217345.64
1729,Kia,EV6,2019,Lithium-sulfur,41.90,489,"Battery Swapping",2.30,148229.97,Black,Netherlands,3.0,19691,4,303.13,2918796339.27
1730,Geely,"Geometry C",2020,Lithium-titanate,136.30,146,CCS,8.20,91770.46,"Lime Green",China,0.0,18872,4,628.56,1731892121.12
1731,Kia,EV6,2022,Sodium-ion,45.00,376,"DC Fast Charging (DCFC)",10.80,86094.97,Purple,Poland,3.0,1828,5,228.98,157381605.16
1732,Canoo,"Lifestyle Vehicle",2021,Calcium-ion,29.90,561,"DC Fast Charging (DCFC)",0.80,53956.08,Beige,Hungary,3.0,1154,5,96.18,62265316.32
1733,Porsche,"Macan EV",2022,Nickel-cobalt-aluminum,112.40,321,"Vehicle-to-Grid (V2G)",7.40,123044.13,"Matte Green",Brazil,3.0,2143,5,383.32,263683570.59
1734,Canoo,MPDV,2018,Zinc-air,108.00,527,"Ultra-Fast Charging (350 kW+)",9.50,66665.25,Bronze,Sweden,5.0,6154,4,126.50,410257948.50
1735,"Li Auto",L8,2018,Magnesium-ion,59.00,364,"Ultra-Fast Charging (350 kW+)",11.50,60882.51,"Aurora Blue",Argentina,4.0,8336,5,167.26,507516603.36
1736,Chevrolet,"Equinox EV",2021,Magnesium-ion,125.10,515,"Solar Charging",2.50,59890.72,"Matte Gray",Norway,4.0,682,4,116.29,40845471.04
1737,Toyota,bZ4X,2020,Calcium-ion,128.30,395,"Overhead Pantograph Charging",2.40,121094.19,"Matte Gray","South Africa",4.0,270,3,306.57,32695431.30
1738,Ferrari,"Roma PHEV",2024,Calcium-ion,144.80,245,"Mobile Charging",2.90,102112.77,Titanium,"New Zealand",5.0,17138,3,416.79,1750008652.26
1739,Tesla,"Model S",2024,Magnesium-ion,96.50,240,CHAdeMO,6.80,143944.79,"Electric Blue",Portugal,5.0,12363,5,599.77,1779589438.77
1740,Zeekr,"Zeekr 007",2022,Zinc-air,90.10,396,"Battery Swapping",5.80,79029.96,Yellow,Australia,4.0,19144,3,199.57,1512949554.24
1741,Hyundai,"Ioniq 6",2024,Nickel-manganese-cobalt,138.10,141,"Level 1 Charging",11.60,55787.14,"Matte Black",Spain,4.0,12851,4,395.65,716920536.14
1742,Fisker,"Pear (upcoming)",2021,Lithium-titanate,62.40,434,"Mobile Charging",1.40,117356.56,Brown,Germany,5.0,5921,3,270.41,694868191.76
1743,Mazda,MX-30,2020,Zinc-air,135.40,322,"Mobile Charging",0.70,147168.59,Bronze,Hungary,4.0,18894,3,457.05,2780603339.46
1744,Mahindra,"Born Electric (upcoming range)",2019,Lithium-ion,37.60,464,"Battery Swapping",10.90,125448.57,Brown,China,4.0,14604,3,270.36,1832050916.28
1745,Subaru,Solterra,2017,Sodium-ion,27.20,541,"Ultra-Fast Charging (350 kW+)",6.70,134555.19,Champagne,Vietnam,3.0,13476,3,248.72,1813265740.44
1746,Lotus,Evija,2019,Zinc-air,51.80,483,"Vehicle-to-Grid (V2G)",10.40,134180.69,"Lime Green",India,0.0,2771,3,277.81,371814691.99
1747,Opel,Corsa-e,2017,Nickel-manganese-cobalt,91.40,293,"Mobile Charging",1.50,126781.50,"Ruby Red",Switzerland,4.0,4830,5,432.70,612354645.00
1748,Mahindra,"Born Electric (upcoming range)",2020,Lead-acid,68.90,343,"Level 2 Charging",10.80,76474.95,Tan,Sweden,4.0,9962,5,222.96,761843451.90
1749,Mazda,MX-30,2025,Zinc-air,53.60,360,"Plug-in Hydrogen Refueling",9.10,116247.70,"Crimson Red",France,4.0,14409,5,322.91,1675013109.30
1750,"Li Auto",L7,2022,Lithium-titanate,129.50,561,"Level 2 Charging",5.70,56380.90,Orange,Malaysia,3.0,13548,3,100.50,763848433.20
1751,NIO,ES6,2021,Nickel-manganese-cobalt,90.00,456,"Level 2 Charging",6.40,138207.46,"Matte Gray",Ireland,4.0,8933,5,303.09,1234607240.18
1752,Mazda,MX-30,2019,Calcium-ion,85.30,271,CHAdeMO,7.30,131813.00,"Candy Apple Red",Australia,4.0,12756,4,486.39,1681406628.00
1753,"Li Auto",MEGA,2019,Lithium-ion,54.50,176,"Level 1 Charging",11.50,87602.22,"Sunset Orange",Brazil,4.0,2892,3,497.74,253345620.24
1754,Rimac,Nevera,2018,"Flow batteries",121.00,130,"Level 2 Charging",9.60,107201.97,Silver,Singapore,4.0,11700,5,824.63,1254263049.00
1755,MG,"MG4 Electric",2018,Lithium-titanate,57.80,234,"Mobile Charging",3.30,147982.91,"Cobalt Blue",Mexico,3.0,6562,5,632.41,971063855.42
1756,Volkswagen,ID.6,2021,Lithium-ion,102.10,568,"Level 1 Charging",10.40,34418.30,"Sunset Orange",Germany,0.0,8045,4,60.60,276895223.50
1757,Jeep,"Wagoneer S",2021,Solid-state,30.20,452,"Plug-in Hydrogen Refueling",10.10,149234.21,Green,"United Arab Emirates",5.0,14674,4,330.16,2189862797.54
1758,XPeng,P5,2016,Lithium-sulfur,114.90,340,"Vehicle-to-Home (V2H)",5.40,41161.13,"Ruby Red",Indonesia,5.0,19121,4,121.06,787041966.73
1759,XPeng,P5,2023,Aluminum-ion,39.10,414,"Level 1 Charging",9.00,115441.78,Turquoise,Thailand,0.0,2221,4,278.84,256396193.38
1760,Dacia,"Jogger Hybrid",2018,Lithium-titanate,50.10,473,NACS,7.10,52312.30,Brown,"Czech Republic",3.0,17531,4,110.60,917086931.30
1761,Porsche,"Macan EV",2016,Lithium-sulfur,27.10,134,"Inductive (Wireless) Charging",10.60,93832.09,Beige,Japan,5.0,19358,3,700.24,1816401598.22
1762,Honda,"Honda Prologue",2023,Sodium-ion,41.80,333,"Solar Charging",10.40,129313.66,White,Denmark,0.0,5455,5,388.33,705406015.30
1763,Volvo,EX90,2025,"Lithium-iron phosphate",129.00,142,"Vehicle-to-Grid (V2G)",5.30,141080.54,Champagne,"New Zealand",4.0,2501,5,993.52,352842430.54
1764,Skoda,Enyaq,2015,"Nickel-metal hydride",66.20,291,"Inductive (Wireless) Charging",3.60,143361.17,Tan,Hungary,5.0,17628,4,492.65,2527170704.76
1765,Acura,"ZDX (with GM Ultium)",2016,Nickel-manganese-cobalt,91.50,267,"Mobile Charging",10.60,126807.74,Blue,Singapore,3.0,5597,5,474.94,709742920.78
1766,NIO,ES8,2020,Magnesium-ion,87.40,554,CCS,4.80,71419.42,"Sapphire Blue",Norway,0.0,7220,4,128.92,515648212.40
1767,Maserati,"Grecale Folgore",2023,Aluminum-ion,113.10,121,"Level 2 Charging",11.90,145262.08,Red,Spain,3.0,10215,3,1200.51,1483852147.20
1768,Kia,EV6,2024,Nickel-manganese-cobalt,116.80,223,"Level 2 Charging",10.20,118260.66,Yellow,Norway,3.0,9672,3,530.32,1143817103.52
1769,Hyundai,"Ioniq 6",2021,Solid-state,45.60,142,"Mobile Charging",10.70,72763.02,"Metallic Silver","South Korea",4.0,9726,3,512.42,707693132.52
1770,Geely,"Geometry C",2023,Solid-state,107.30,151,"Level 2 Charging",7.60,136559.93,Tan,Argentina,4.0,13329,5,904.37,1820207306.97
1771,Dacia,"Bigster EV (upcoming)",2018,Lithium-titanate,124.00,266,"Solar Charging",1.90,97003.41,"Midnight Black",Ireland,5.0,8745,4,364.67,848294820.45
1772,Ford,"Mustang Mach-E",2021,Lithium-sulfur,109.00,578,CCS,0.80,146603.88,"Ice Silver",India,0.0,1929,5,253.64,282798884.52
1773,Renault,"5 E-Tech",2017,"Flow batteries",52.50,509,CCS,5.20,46967.44,Platinum,Turkey,4.0,11660,5,92.27,547640350.40
1774,XPeng,G6,2025,Magnesium-ion,69.50,416,"Plug-in Hydrogen Refueling",11.50,33657.24,"Metallic Silver",Portugal,0.0,11313,5,80.91,380764356.12
1775,Volvo,"C40 Recharge",2025,Magnesium-ion,102.40,572,"Overhead Pantograph Charging",6.20,121207.60,"Matte Gray",Australia,3.0,15181,4,211.90,1840052575.60
1776,Lamborghini,"Lanzador (upcoming EV)",2024,Nickel-manganese-cobalt,115.60,230,"Inductive (Wireless) Charging",6.90,142713.07,Charcoal,Finland,3.0,10852,5,620.49,1548722235.64
1777,MG,"MG ZS EV",2017,Aluminum-ion,102.10,364,"Plug-in Hydrogen Refueling",0.70,75612.40,Copper,"United Arab Emirates",4.0,419,4,207.73,31681595.60
1778,VinFast,"VF 8",2019,Aluminum-ion,82.00,330,"Plug-in Hydrogen Refueling",8.50,102838.46,Pink,Japan,0.0,16471,5,311.63,1693852274.66
1779,Jeep,"Wagoneer S",2021,Nickel-cobalt-aluminum,145.20,232,"Inductive (Wireless) Charging",0.90,138069.61,Pink,Brazil,5.0,16667,5,595.13,2301206189.87
1780,Geely,"Emgrand EV",2021,Sodium-ion,75.30,566,"Ultra-Fast Charging (350 kW+)",1.40,76722.34,Blue,Indonesia,0.0,2889,3,135.55,221650840.26
1781,"Faraday Future","FF 91",2023,Nickel-cobalt-aluminum,21.20,243,"Vehicle-to-Load (V2L)",10.10,63251.30,"Stealth Gray",Malaysia,3.0,16676,3,260.29,1054778678.80
1782,Rivian,R1S,2016,Magnesium-ion,113.70,231,"Mobile Charging",8.90,97214.34,"Cosmic Purple",Singapore,4.0,15060,5,420.84,1464047960.40
1783,Renault,"Megane E-Tech",2020,"Lithium-iron phosphate",60.00,165,"Ultra-Fast Charging (350 kW+)",7.30,135924.60,"Racing Red",Indonesia,5.0,7243,3,823.79,984501877.80
